지하철 역,영등포구청,서울특별시 영등포구 당산동3가 556-1 영등포구청역(5호선),37.52440415,126.8943188
지하철 역,문래,서울특별시 영등포구 문래동3가 68-1문래역,37.51825999,126.8945558
지하철 역,신풍,서울특별시 영등포구 신길동 3599 신풍역,37.50028568,126.9093691
지하철 역,양평,서울특별시 영등포구 양평동2가 33-79 양평역 ,37.52530772,126.8859297
지하철 역,여의도,서울특별시 영등포구 여의도동 3 여의도역,37.52323816,126.9269111
지하철 역,여의나루,서울특별시 영등포구 여의도동 84-4 여의나루역,37.52816175,126.9324862
지하철 역,신길,서울특별시 영등포구 영등포동1가 35 신길역,37.517702,126.9144849
지하철 역,영등포시장,서울특별시 영등포구 영등포동5가 62-1 영등포시장역,37.52221559,126.905657
지하철 역,숙대입구(갈월),서울특별시 용산구 갈월동 16-7 숙대입구역,37.54555456,126.9719148
지하철 역,녹사평(용산구청),서울특별시 용산구 용산동 4가 4 녹사평역,37.53443478,126.9854998
지하철 역,이촌(국립중앙박물관),서울특별시 용산구 용산동5가 17-112 4호선 이촌역,37.52193924,126.9753535
지하철 역,이태원,서울특별시 용산구 이태원동 119-23 이태원역,37.53453722,126.9946248
지하철 역,삼각지,서울특별시 용산구 한강로1가 228-1 삼각지역(4호선),37.53464222,126.9731967
지하철 역,삼각지,서울특별시 용산구 한강로1가 228-1 삼각지역(6호선),37.53464222,126.9731967
지하철 역,신용산,서울특별시 용산구 한강로2가 181 4호선 신용산역,37.52925916,126.9680302
지하철 역,한강진,서울특별시 용산구 한남동 726-494 한강진역,37.54079653,127.0018158
지하철 역,효창공원앞,서울특별시 용산구 효창동 80 효창공원앞역,37.53962431,126.9609662
지하철 역,연신내,서울특별시 은평구 갈현동 397 연신내역,37.61892105,126.9208264
지하철 역,연신내,서울특별시 은평구 갈현동 397 연신내역(3호선),37.61892105,126.9208264
지하철 역,구산,서울특별시 은평구 구산동 1 구산역,37.61114184,126.9167775
지하철 역,역촌,서울특별시 은평구 녹번동 144-69 역촌역,37.60621247,126.9232746
