고등학교,청량고등학교,서울특별시 동대문구 청량리동 7,37.5887771,127.0510593,고등학교,공립
고등학교,대성고등학교,서울특별시 은평구 갈현동 267-17,37.6222852,126.9095921,고등학교,사립
고등학교,수락고등학교,서울특별시 노원구 상계동 1253,37.6827335,127.0535593,고등학교,공립
고등학교,선덕고등학교,서울특별시 도봉구 쌍문동 263,37.655351,127.0268289,고등학교,사립
고등학교,도봉고등학교,서울특별시 도봉구 도봉동 556,37.6867707,127.0428051,고등학교,공립
고등학교,신일고등학교,서울특별시 강북구 미아동 193-1,37.6282824,127.0282661,고등학교,사립
고등학교,미양고등학교,서울특별시 강북구 미아동 837-734,37.6232973,127.0122428,고등학교,공립
고등학교,용문고등학교,서울특별시 성북구 안암동2가 96-1,37.5881284,127.0250507,고등학교,사립
고등학교,경동고등학교,서울특별시 성북구 삼선동3가 43-1,37.586143,127.0149687,고등학교,공립
고등학교,원묵고등학교,서울특별시 중랑구 묵동 23,37.6151791,127.0855959,고등학교,공립
고등학교,면목고등학교,서울특별시 중랑구 면목동 77,37.5842779,127.0971627,고등학교,공립
고등학교,대광고등학교,서울특별시 동대문구 신설동 53-3,37.577861,127.0247227,고등학교,사립
고등학교,경희고등학교,서울특별시 동대문구 이문동 1-3,37.5939495,127.0548902,고등학교,사립
고등학교,광양고등학교,서울특별시 광진구 자양동 668,37.5293846,127.0855989,고등학교,공립
고등학교,한양대학교사범대학부속고등학교,서울특별시 성동구 사근동 223,37.56191893,127.042326,고등학교,사립
고등학교,경일고등학교,서울특별시 성동구 성수동1가 22-27,37.5435875,127.0480483,고등학교,공립
고등학교,중경고등학교,서울특별시 용산구 이촌동 300-302,37.5176026,126.9757149,고등학교,공립
고등학교,이화여자고등학교,서울특별시 중구 순화동 1-1,37.56557705,126.9696428,고등학교,사립
고등학교,성동고등학교,서울특별시 중구 신당동 161,37.5641164,127.0232038,고등학교,공립
고등학교,중앙고등학교,서울특별시 종로구 계동 1,37.584897,126.9870352,고등학교,사립
고등학교,동성고등학교,서울특별시 종로구 혜화동 90-7,37.5850756,127.0024292,고등학교,사립
고등학교,배재고등학교,서울특별시 강동구 고덕동 313,37.5558123,127.1504916,고등학교,사립
고등학교,보인고등학교,서울특별시 송파구 오금동 162,37.4972181,127.1388757,고등학교,사립
고등학교,현대고등학교,서울특별시 강남구 압구정동 425,37.5250492,127.0226425,고등학교,사립
고등학교,중동고등학교,서울특별시 강남구 일원동 618,37.4935585,127.0804483,고등학교,사립
고등학교,휘문고등학교,서울특별시 강남구 대치동 952-1,37.5049279,127.0620662,고등학교,사립
