공원,갈현동마을마당,서울특별시 은평구 갈현2동  526-6,37.614968,126.910327,250,02-350-5254,기타
공원,영일어린이공원,서울특별시 영등포구 영등포본동 647-3,37.510097,126.903895,5413,02-2670-3757,어린이공원
공원,영등포근린공원,서울특별시 영등포구 영등포본동 582-3,37.515778,126.9122,61544,02-2670-3716,근린공원
공원,서강어린이공원,서울특별시 영등포구 영등포동8가 28,37.525611,126.908707,1797,02-2670-3757,어린이공원
공원,(가칭)영등포1-4구역 역사공원,서울특별시 영등포구 영등포동7가 205-1,37.522483,126.90813,2962.8,02-2670-3761,역사공원
공원,중마루근린공원,서울특별시 영등포구 영등포동2가 222,37.519757,126.911347,6456,02-2670-3716,근린공원
공원,중앙어린이공원,서울특별시 영등포구 영등포동 53-1,37.521363,126.9041639,3671,02-2670-3757,어린이공원
공원,자매근린공원,서울특별시 영등포구 여의동 5-6,37.51662817,126.9290816,16458,02-2670-3758,근린공원
공원,자유어린이공원,서울특별시 영등포구 여의동 50-3,37.5207424,126.9370305,5385,02-2670-3757,어린이공원
공원,평화어린이공원,서울특별시 영등포구 여의동 50-2,37.5207424,126.9370305,4595,02-2670-3757,어린이공원
공원,양평어린이공원,서울특별시 영등포구 양평2동 301-7,37.538015,126.898077,2845,02-2670-3757,어린이공원
공원,양화폭포근린공원,서울특별시 영등포구 양평2동 153-2,37.548968,126.881219,13000,02-2670-3758,근린공원
공원,양남어린이공원,서울특별시 영등포구 양평1동 205,37.523165,126.888303,1467,02-2670-3757,어린이공원
공원,(가칭)신길7재정비촉진구역 소공원,서울특별시 영등포구 신길동 4950-1,37.501274,126.916358,1024.1,02-2670-3761,소공원
공원,(가칭)신길11재정비촉진구역 소공원,서울특별시 영등포구 신길동 4945-1,37.504638,126.906631,1661.4,02-2670-3761,소공원
공원,신풍역 소공원,서울특별시 영등포구 신길6동 3599,37.500278,126.909424,805,02-2670-3761,소공원
공원,꿈에그린어린이공원,서울특별시 영등포구 신길5동 4937-1,37.503103,126.908722,1619,02-2670-3757,어린이공원
공원,신길근린공원,서울특별시 영등포구 신길5동 341-3,37.501712,126.905408,19503,02-2670-3758,근린공원
공원,메낙골근린공원,서울특별시 영등포구 신길1동 4934-4,37.506992,126.915244,57703,02-2670-3758,근린공원
공원,신일어린이공원,서울특별시 영등포구 신길1동 455-1,37.511852,126.922191,173,02-2670-3757,어린이공원
공원,문래소공원,서울특별시 영등포구 문래로8길 5,37.5198781,126.8864189,1954,02-2670-3761,소공원
공원,(가칭)모아미래도 소공원,서울특별시 영등포구 문래동5가 67-2,37.516607,126.886941,1505,02-2670-3761,소공원
공원,문래근린공원,서울특별시 영등포구 문래동3가 66,37.517456,126.894267,23611,02-2670-3758,근린공원
공원,인스빌2 소공원,서울특별시 영등포구 문래동 68-1,37.513184,126.890275,1007,02-2670-3761,소공원
공원,인스빌1 소공원,서울특별시 영등포구 문래동 67-1,37.514461,126.888327,1194,02-2670-3761,소공원
공원,도리미 소공원,서울특별시 영등포구 도림로 112나길 2,37.5093367,126.9022226,1859,02-2670-3761,소공원
공원,고추말어린이공원,서울특별시 영등포구 도림동 23-1,37.511577,126.907115,3071,02-2670-3757,어린이공원
공원,산성어린이공원,서울특별시 영등포구 대림3동 752-60,37.496859,126.902594,413,02-2670-3757,어린이공원
공원,동심어린이공원,서울특별시 영등포구 대림3동 742,37.498712,126.897326,2820,02-2670-3757,어린이공원
공원,두암어린이공원,서울특별시 영등포구 대림3동 715,37.495428,126.897371,1477,02-2670-3757,어린이공원
공원,원지어린이공원,서울특별시 영등포구 대림3동 690,37.497577,126.899642,4845,02-2670-3757,어린이공원
공원,신우어린이공원,서울특별시 영등포구 대림3동 657,37.503539,126.89908,3112,02-2670-3757,어린이공원
공원,다사랑어린이공원,서울특별시 영등포구 대림2동 703-6,37.492792,126.899215,1632,02-2670-3757,어린이공원
공원,대림어린이공원,서울특별시 영등포구 대림1동 870,37.491121,126.903339,6969,02-2670-3757,어린이공원
